,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
124765,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.17440666505635,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.362925810940832,-1.2030699037032628,-1.1791454382343742,-1.297009448996887,-1.2281365772199628,-0.540673931565948,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.37902705068326836,0.08830610634104943,0.029690835989694075,0.8634451517273565,-0.03286557170478875,-1.2769663330411816,-1.2250830353299604
124981,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1814336455640182,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.540673931565948,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6669567102292363,-0.3953933589243362,0.08830610634104943,0.09043161695469693,0.9046824702499974,0.0473293797199528,-1.2769663330411816,-1.2250830353299604
124988,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.1742215595176033,-1.1791454382343742,-1.297009448996887,-1.2310130358213722,-0.5387952302806188,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6437873933185798,-0.3953933589243362,0.0780246957272875,0.0418389921826905,0.9253011295113149,0.037305010791859924,-1.2769663330411816,-1.2250830353299604
125190,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2629024000991838,-1.3148498671957685,-1.026514029929385,1.3625083700273606,-1.1838376742461565,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5387952302806188,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.682402921503006,-0.38721020480380225,0.0780246957272875,0.06613530456869716,0.9046824702499974,0.06737811757613854,-1.2769663330411816,-1.2250830353299604
125251,0.9091897861817924,1.6628082687887167,-1.1474643699628189,-1.1665151850752384,-1.2629024000991838,-1.3148498671957685,-1.0392605940624198,1.3625083700273606,-1.1622014161069119,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5463100354219352,-1.18609618293518,-1.1542676151081206,-1.310547468126909,-0.6592336045923494,-0.3953933589243362,0.0780246957272875,0.029690835989694075,0.8840638109886799,0.06737811757613854,-1.2769663330411816,-1.2250830353299604
125496,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.17440666505635,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1573933587426353,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5444313341366063,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.08830610634104943,0.06613530456869716,0.9871571072952733,0.09745122436041644,-1.2769663330411816,-1.2250830353299604
125650,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1525853013783587,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5444313341366063,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3708438965627391,0.10886892756856745,0.0782834607616936,0.8840638109886799,0.09745122436041644,-1.2769663330411816,-1.2250830353299604
125685,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2629024000991838,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1982618463389862,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.5444313341366063,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.38721020480380225,0.08830610634104943,0.029690835989694075,0.9253011295113149,0.09745122436041644,-1.2769663330411816,-1.2250830353299604
125771,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.1766255881997416,-1.1791454382343742,-1.297009448996887,-1.2281365772199628,-0.5369165289952897,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.40357651304486547,0.0780246957272875,0.053987148375693836,1.0077757665565907,0.07740248650423141,-1.2769663330411816,-1.2250830353299604
125907,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1814336455640182,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.5444313341366063,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.06774328511353142,0.06613530456869716,0.9459197887726324,0.09745122436041644,-1.2769663330411816,-1.2250830353299604
126282,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.1766255881997416,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.540673931565948,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.38721020480380225,0.08830610634104943,0.029690835989694075,0.8222078332047215,-0.042889940632881624,-1.2769663330411816,-1.2250830353299604
126381,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.171817530835465,-1.1791454382343742,-1.297009448996887,-1.2281365772199628,-0.5387952302806188,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.682402921503006,-0.3953933589243362,0.0780246957272875,0.0418389921826905,0.9253011295113149,-0.10303615420143815,-1.2769663330411816,-1.2250830353299604
126444,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.154989330060497,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.540673931565948,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6592336045923494,-0.40357651304486547,0.0780246957272875,0.029690835989694075,0.9459197887726324,-0.12308489205762317,-1.2769663330411816,-1.2250830353299604
126709,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1586237050941262,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3616734882004187,-1.1934537889747097,-1.1791454382343742,-1.297009448996887,-1.2281365772199628,-0.5369165289952897,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.08830610634104943,0.09043161695469693,0.9253011295113149,-0.2433773191947362,-1.2769663330411816,-1.2250830353299604
126852,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.188645731610433,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.5444313341366063,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6669567102292363,-0.40357651304486547,0.06774328511353142,0.053987148375693836,0.9046824702499974,-0.07296304741715953,-1.2769663330411816,-1.2250830353299604
126898,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.1525853013783587,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5387952302806188,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6669567102292363,-0.3953933589243362,0.08830610634104943,0.0418389921826905,0.9046824702499974,-0.052914309560974496,-1.2769663330411816,-1.2250830353299604
126986,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.0392605940624198,1.3620909291138898,-1.2174940757960926,-1.1791454382343742,-1.297009448996887,-1.2252601186185537,-0.5463100354219352,-1.1694875172749777,-1.1542676151081206,-1.310547468126909,-0.682402921503006,-0.37902705068326836,0.0780246957272875,0.029690835989694075,0.9046824702499974,-0.03286557170478875,-1.2769663330411816,-1.2250830353299604
127124,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3620909291138898,-1.1694135021533267,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.5387952302806188,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.38721020480380225,0.08830610634104943,0.029690835989694075,0.96653844803395,-0.022841202776695883,-1.2769663330411816,-1.2250830353299604
127237,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1670094734711884,-1.1791454382343742,-1.297009448996887,-1.2195072014157349,-0.542552632851277,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6669567102292363,-0.3953933589243362,0.0780246957272875,0.0418389921826905,0.9046824702499974,0.01725627293567489,-1.2769663330411816,-1.2250830353299604
127263,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.0392605940624198,1.3620909291138898,-1.1862417029282948,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.540673931565948,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.0780246957272875,0.0782834607616936,0.96653844803395,0.027280641863767763,-1.2769663330411816,-1.2250830353299604
127397,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.3148498671957685,-1.0392605940624198,1.3625083700273606,-1.2054739323854011,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.542552632851277,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6669567102292363,-0.3953933589243362,0.08830610634104943,0.029690835989694075,0.9046824702499974,0.0473293797199528,-1.2769663330411816,-1.2250830353299604
127504,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.3148498671957685,-1.026514029929385,1.3620909291138898,-1.2150900471139543,-1.1791454382343742,-1.297009448996887,-1.2223836600171445,-0.540673931565948,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.0780246957272875,0.053987148375693836,0.9253011295113149,0.06737811757613854,-1.2769663330411816,-1.2250830353299604
128080,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1910497602925714,-1.1791454382343742,-1.297009448996887,-1.2195072014157349,-0.5387952302806188,-1.1611831844448766,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.3953933589243362,0.09858751695481136,0.06613530456869716,0.9046824702499974,0.037305010791859924,-1.2769663330411816,-1.2250830353299604
128216,0.9091897861817924,1.6628082687887167,-1.1313519385475428,-1.1665151850752384,-1.2010193475956799,-1.315176282683519,-1.026514029929385,1.3625083700273606,-1.1982618463389862,-1.1791454382343742,-1.297009448996887,-1.2195072014157349,-0.5387952302806188,-1.1653353508599271,-1.1542676151081206,-1.310547468126909,-0.6746798158661189,-0.38721020480380225,0.06774328511353142,0.053987148375693836,0.8840638109886799,0.027280641863767763,-1.2769663330411816,-1.2250830353299604
