,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
143077,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.5318339458799716,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.18667321659770308,0.6205009081764871,1.1480402625732387,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143079,-0.4991430145893765,1.9734360606883854,-0.9593361222609896,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.5656829344203607,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9230749658306348,-0.9764146316097337,-0.9377537743144017,-0.969455203549331,-0.3174281402087955,0.20070953652601728,0.6370225502158261,1.1480402625732387,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143080,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.967589635388767,-0.8663208412777392,-0.22982984516172306,-0.4472114745289986,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.24868900807611918,0.20070953652601728,0.6205009081764871,1.128619223927866,1.0252405408927883,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143082,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.6587676529064311,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.28305857414245733,0.20070953652601728,0.5874576240978184,1.128619223927866,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143083,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.3964379917184147,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9415442901994009,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.27160205212034244,0.20070953652601728,0.5874576240978184,1.1480402625732387,1.0580765577400493,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143085,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.6418431586362363,-0.9676894883242402,-0.9697655529045963,-0.8834682909933017,-0.9323096280150176,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6205009081764871,1.1674613012186,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143086,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.47259821593429024,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6205009081764871,1.1868823398639723,1.0252405408927883,-0.5515658888455397,-0.9521987756588,-0.9362660686639437
143088,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.6672299000415285,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9415442901994009,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6205009081764871,1.1868823398639723,0.9924045240455274,-0.5515658888455397,-0.9521987756588,-0.9362660686639437
143090,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22982984516172306,-0.3964379917184147,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6039792661371481,1.1674613012186,0.9759865156218922,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143091,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.6418431586362363,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9353878487431455,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.1674613012186,0.9759865156218922,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143094,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.42182473312370694,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.1868823398639723,0.9759865156218922,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143095,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.6079941700958472,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6039792661371481,1.1674613012186,0.9924045240455274,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143097,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.42182473312370694,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3174281402087955,0.22878217638266157,0.6205009081764871,1.1480402625732387,1.0088225324691578,-0.5515658888455397,-0.9521987756588,-0.9362660686639437
143098,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.6587676529064311,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.938466069471273,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.22878217638266157,0.6205009081764871,1.1480402625732387,1.0088225324691578,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143100,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22982984516172306,-0.45567372166409603,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.938466069471273,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6205009081764871,1.1674613012186,1.0088225324691578,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143101,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.540296193015069,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6205009081764871,1.1480402625732387,1.0252405408927883,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143103,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.5318339458799716,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.938466069471273,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.18667321659770308,0.6039792661371481,1.128619223927866,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143104,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.4810604630693877,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.938466069471273,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.128619223927866,1.0580765577400493,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143106,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.624918664366042,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9415442901994009,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.5874576240978184,1.128619223927866,1.0909125745873147,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143107,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.45567372166409603,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9353878487431455,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.5874576240978184,1.1674613012186,1.0909125745873147,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143109,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.5572206872852633,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9353878487431455,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.1868823398639723,1.0580765577400493,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143110,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22814644677336013,-0.5656829344203607,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9415442901994009,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.20070953652601728,0.6205009081764871,1.2257244171547061,0.9924045240455274,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143112,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8800609544385529,-0.22898814596754158,-0.42182473312370694,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.958480107245406,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.20070953652601728,0.6205009081764871,1.2063033785093447,0.9267324903510008,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143113,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9672750824675906,-0.8731908978581461,-0.22898814596754158,-0.6418431586362363,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6205009081764871,1.1868823398639723,0.9267324903510008,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143114,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22814644677336013,-0.5149094516097767,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6370225502158261,1.1868823398639723,0.9431504987746313,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143115,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.46413596879919344,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.2147458564543394,0.6205009081764871,1.1868823398639723,0.9595685071982617,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143116,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.6418431586362363,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9353878487431455,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.2063033785093447,0.9924045240455274,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143117,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22982984516172306,-0.50644720447468,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.5874576240978184,1.2063033785093447,1.0252405408927883,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143118,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.42182473312370694,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9292314072868901,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.5874576240978184,1.2063033785093447,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143119,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.6672299000415285,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9353878487431455,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.2063033785093447,1.0580765577400493,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143120,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.5656829344203607,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9323096280150176,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.20070953652601728,0.6039792661371481,1.2063033785093447,1.0580765577400493,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143121,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.4472114745289986,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9292314072868901,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.22878217638266157,0.6205009081764871,1.2063033785093447,1.0416585493164188,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143122,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.4895227102044851,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9230749658306348,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.22878217638266157,0.6370225502158261,1.1868823398639723,1.0252405408927883,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143123,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.7010788885819176,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.22878217638266157,0.6370225502158261,1.2063033785093447,1.0416585493164188,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143126,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22814644677336013,-0.5233716987448742,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9199967451025073,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6205009081764871,1.2063033785093447,1.0252405408927883,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143127,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.4472114745289986,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9292314072868901,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.18667321659770308,0.6039792661371481,1.1674613012186,1.0088225324691578,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143128,-0.4991430145893765,1.9734360606883854,-0.9593361222609896,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22814644677336013,-0.45567372166409603,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9823928063978431,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.18667321659770308,0.6039792661371481,1.1674613012186,1.0088225324691578,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143129,-0.4991430145893765,1.9734360606883854,-0.9182253069032338,-0.7082919122917956,-0.7602343069238541,-0.9672750824675906,-0.8663208412777392,-0.22898814596754158,-0.5318339458799716,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9292314072868901,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.18667321659770308,0.6039792661371481,1.1674613012186,0.9924045240455274,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143132,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22814644677336013,-0.6503054057713337,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.938466069471273,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6205009081764871,1.1674613012186,1.0088225324691578,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143133,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22898814596754158,-0.5487584401501665,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9292314072868901,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6039792661371481,1.2063033785093447,1.0252405408927883,-0.5836367578825086,-0.9521987756588,-0.9362660686639437
143136,-0.4991430145893765,1.9734360606883854,-0.9593361222609896,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22814644677336013,-0.49798495733958253,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9292314072868901,-0.9823928063978431,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.22878217638266157,0.6039792661371481,1.2257244171547061,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143137,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9669605295464143,-0.8663208412777392,-0.22898814596754158,-0.41336248598860953,-0.9676894883242402,-0.9697655529045963,-0.8924968133759507,-0.938466069471273,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6039792661371481,1.2257244171547061,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143138,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22898814596754158,-0.45567372166409603,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9415442901994009,-0.8986983593643135,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6039792661371481,1.1868823398639723,1.0416585493164188,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143139,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22814644677336013,-0.6587676529064311,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9230749658306348,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6205009081764871,1.1868823398639723,1.0252405408927883,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143142,-0.4991430145893765,1.9734360606883854,-0.9456325171417376,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8731908978581461,-0.22814644677336013,-0.6164564172309446,-0.9676894883242402,-0.9697655529045963,-0.8864777984541845,-0.9261531865587627,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.18667321659770308,0.6039792661371481,1.2063033785093447,1.0088225324691578,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143143,-0.4991430145893765,1.9734360606883854,-0.9593361222609896,-0.7082919122917956,-0.7602343069238541,-0.9663314237040617,-0.8663208412777392,-0.22814644677336013,-0.5826074286905555,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9323096280150176,-0.9764146316097337,-0.9377537743144017,-0.969455203549331,-0.3059716181866806,0.20070953652601728,0.6205009081764871,1.2063033785093447,1.0088225324691578,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
143146,-0.4991430145893765,1.9734360606883854,-0.9319289120224857,-0.7082919122917956,-0.7602343069238541,-0.9672750824675906,-0.8731908978581461,-0.22898814596754158,-0.50644720447468,-0.9676894883242402,-0.9697655529045963,-0.8894873059150674,-0.9292314072868901,-0.9046765341524228,-0.9377537743144017,-0.969455203549331,-0.2945150961645723,0.2147458564543394,0.6205009081764871,1.2063033785093447,1.0088225324691578,-0.5676013233640247,-0.9521987756588,-0.9362660686639437
